tweet,labels
"@detikcom Ini lebih ke pencitraan sih, jadi ngerepotin kalau ada masalah harus datang ke Balai Kota. Tidak efektif.
Saat ini sudah serba system via aplikasi, pakai aja aplikasi yg sdh ada atau dikembangkan biar lebih bagus.",0
"@detikcom Kalo anak saya ke Bandung lebih nyaman naik travel, kenapa ?

Shelter Deket rumah terus diantar sampai lokasi , nyaman dan aman pula.",0
"@detikcom Allah pun menciptakan manusia 

Lalu apakah boleh makan manusia?

Ya gak semua yang diciptakan lalu dimakan kan ?

Kalo kehidupan ini adalah sebuah game, pemenangnya mendapat award

Maka setiap game pasti ada aturan 

Yang langgar aturan ya game over di neraka

Yang menang surga",0
"@detikcom 🤣🤣😂, elizer nembak gak Ada motif, justru elizer itu JC patut diapresiasi, berkat dia kotak pandora terbuka. Si sambo mau numbalin si elizer yg pangkatnya msh kroco pilek, pinter batt ya jendral koplak. 😂",0
@detikcom Kepala BPOM Seharusnya mundur! Bangun budaya malu! Gimana dengan pengawasan sebelum kejadian? langkah preventif-nya seperti apa? Kalo reaksi pasca kejadian ya sudah terlambat! sudah ada kejadian! Gak Bener,0
"@detikcom Kayanya sekarang lagi Trend banget fitnah orang meninggal, nuraninya bukan lagi enggak dipakek, tapi emang udah nggak ada",0
@detikcom Nih bencong boti bool dol bikin perkara mulu,0
"@detikcom Innalillahi wa inna ilaihi rooji’un. 

Semoga almarhum diwafatkan dalam keadaan husnul khotimah dan keluarga yg ditinggalkan tabah dan ikhlas..

Allahummaghfirlahu warhamhu wa’afihi wafuanhu.
Aamiin YRA...🙏🏻",0
@detikcom @detik_sulsel Para akun anjing2 yg sok penjaga NKRI pd kemana nih? Masih larut dlm pemujaan apa gmne?🍻😌,0
@detikcom Efect Antitesis Jokowi vs @NasDem,0
"@detikcom Gak ada warga yang khawatir justru warga takutnya sama bandar judi dan bandar narkoba sakaw,yg rangakp jd pak coklat😎😂",0
@detikcom @detik_sulsel ini instansi kalo ga masuk berita sehari aja kayaknya gimana gitu,0
"@detikcom Buktikan dengan tindakan nyata! Udah basi kalo lip service doang! 
1. Manusiakanlah Manusia
2. Mengayomi ya Mengayomi 
3. Ada duitnya dilindungi, gak ada duitnya jangan dikacangi.
4. Viral diproses, gak viral masuk peti es.
5. Salah ya ngaku salah! dihukum! jangan Rekayasa!",0
"@detikcom napi laen rela nyolong nipu dll demi nafkahin keluarga lu malah bunuh keluarga, abis lu sama napi laen mampus mampus",0
"@detikcom Bayangin kalo terjadi sebaliknya, pihak gereja spanyol beli masjid di Indonesia buat di rubah jadi gereja. Wkwkwkwkwkwkwkwkwkw",0
@detikcom Tolak LGBT tapi kaum laki bergaya feminim jadi langganan tv isi acara hiburan..absurd banget.,0
"@detikcom yakk jalan terus, jgn kasih kendor.. hukum seadil adilnya",0
"@detikcom Beri pria ini medali , dia menjunjung tinggi martabat dan harga diri sbg laki²

Salute",0
"@detikcom Sejak UCL Kemarin Fans Emyu Memang Berkoalisi Sama Fans Madrid, Apalagi Pas Final UCeeL.
Btw Ini Adminnya Pasti Decul",0
"@detikcom Enaknya 5 menit, yang dikorbanin anak istri,.. Plus bonus penyakit. Sangat tidak masuk akal masih ada yang mau",0
@detikcom @detik_jatim Aduh kenapa ya berita akhir-akhir ini ngeri.,0
"@detikcom Baru diproses sianying setelah viral di twitter, padahal sebelum viral itu udh 5 hari gak ada perkembangan",0
"@detikcom Mohon maaf nih ya polisi polisi
Lu kan tau institusi lu udh jelek banget banget banget, dr kepala sampe ekor. Berita jelek di tv di sosmed dan dmna mana. Emg di hati kalian gada tergerak buat berubah gtu? Kaya mikir ""gua polisi harus kerja sungguh sungguh untuk masyarakat""",0
"@detikcom Jadi petugas damkar pasti susah ya tes nya. Kayak semua mua mereka urusin, dari ngelepas cincin nyangkut, nangkep ular, mindahin sarang tawon, sampe ada kemalingan lapor ke damkar. Salut dah 👍🏻👏🏼👏🏼",0
@detikcom Data dan faktanya dilapangan orang2 kaya kalok sakit pake asuransi sendiri atau langsung bayar sndiri... ngga pake BPJS! Kenapa sekarang dibilang orang kaya membebani BPJS? mereka ikut bayar juga tapi sangat2 jarang yg pake fasilitas BPJSnya.🤔,0
"@detikcom Yang saya sesalkan dr kejadian ini warga kenapa merusak rumah ibu ini, seharusnya kan lebih baik memukuli ibu dan bapanya pas lagi banyak bacot begitu, tolong dong sekalian kalo apa2 itu tuntaskan agar semuanya kondusif",0
@detikcom Gak inget pak KH Maruf amin di jadiin wapres karena apa???,0
@detikcom @detik_sulsel Udah tau ada kampung narkoba kok di diemin aja..mau berkah gimana gaji anda semua?,0
@detikcom @detik_jatim Bilang aja lagi syuting penghilangan berkas2 yang mau dijadiin barang bukti,0
"@detikcom Harusnya judul diganti jadi ""pesepeda penerobos lampu merah tolol yang ditabrak pengendara mobil akhirnya sepakat berdamai""",0
@detikcom Ternyata orang kaya juga punya utang ya 🤔 padahal kalo di instagram foto-fotonya rekreasi mulu,0
"@detikcom Gaez, jgn mudah nyalahin cewe. Salahin jg bapaknya. berdasarkan riset. Cewe yg mudah dirayu laki2 itu pny mslh fatherless issue. Waktu dia masih kecil ga da kasih syg ayah. Inilah patriarki, yg membebankan pengasuhan hny pd ibu. 
Nah, klo anak kecil cowo yg pny isu serupa jd gay",0
"@detikcom Beliau mengkritik karena Hawatir.
Ridwan kamil mempunyai Kapasitas itu.
Bandung masuk kota terbaik, jabar masuk Provinsi terbaik se indonesia.
Background beliau memang tata kota, bahkan di dunia pun banyak karyanya. wajar jika beliau mengkritik.. yg masalah klo tidak ada kritik",0
"@detikcom Harusnya nemuin miras dulu, minimal salahin masyarakat dulu dong seperti di negara wakandut. selama ada
pihak yang bisa di salahkan kenapa saya yang harus minta maaf. Cuakksszzz",0
"@detikcom Padahal mah sebenarnya polisi kalau pengen imej lembaganya diakui masyarakat itu bukan mengadi ngadi gini,tinggal tangkepin buzzer rp yg memecahbelah bangsa seperti deni siregar cs luh udah kepercayaan kepada lembaga ini di jamin meningkat,kalau bikin isu hti",0
@detikcom Pas ditegur warga sengak nya minta ampun. Pake bilang tiap hari digembok dr luar rumahnya. Begitu pake baju orens lgs lemes ga galak lagi. Dasar tapir,0
"@tvOneNews Bodo amat... Mau lo belokin kemana kek.. gw tau di negeri ini semua bisa dipesan! Semua dikasi pricetag! Lo mampu,maka lo bisa lakuin apa aja!",0
@tvOneNews klo dia ga ngoceh sampe skrng ga ada yg jd tersangka woi!!!!,0
"@tvOneNews Bgitu mangkrak yg disalahkan radikalisme,orba n Cikeas",0
"@tvOneNews @Eriswijaya2 

Alhamdulillah, banyak yang dapat hidayah.",0
"@tvOneNews Artinya Sambo dibohongin mereka berdua?? 
Sambo masih mesra aja dengan Putri tuuh.

Ini Skenario Selingkuh, bisa menutupi motif yg lebih substansial. Terkait Jaringan Judi, Siapa aja petinggi yang terlibat. 

Berhenti di selingkuh yaa amaaan.. gak kemana-mana dah.",0
"@tvOneNews Kalian ga ada otak atau bagaimana??

Tiga Hp Yosua hilang, CCTV dirusak, 
Dia yang ngaku korban, dia juga yang merusak barang bukti..

Kurang Edan Apa kalian semua, percaya cerita Sambo Cs?? Atau jangan-jangan Media juga bagian dari upaya menutupi kejahatan Sambo.",0
"@tvOneNews Ada begal nusuk korban. Korban mati karena kehabisan darah, bukan karena dibunuh begal.",0
"@tvOneNews Caper Lu @grace_nat 

Harga diri Lupakan. Yg penting Anies jangan sampai jadi Presiden. 

Semoga Anies jadi Presiden, pengen Lihat orang yang anti Anies jadi apa..
Stresss apa minggat 🤪",0
"@tvOneNews Ente kan atasannya Jok, ambil tidakan bukan ngoceh sana sini. Ambyar tenan.",0
"@tvOneNews Kayaknya @KPK_RI lebih berarti deh, klo mengusut pembengkakan KCJB sebesar 24 triliun serta skandal penempatan dana telkomsel di go to sebesar 6.4 triliun. Skrn saham go to anjlok ke level batas reject bawah. Artinya, uang telkomsel hangus seperti asabri dan jiwasraya.",0
"@tvOneNews 7 pemimpin indonesia....baru se x ini ada pendukung yg minta 3 priode... Dh jelas2 kalau semua itu melanggar konstitusi... 
(Apakah ada se orang jendral yang berani nurunin nya..)",0
"@tvOneNews Jika tdk ada Politik Identitas mana mungkin Yaqut bisa jadi Menag, ini fakta yg tdk akan terbantahkan.",0
"@tvOneNews Apa benar ya kata orang2 itu, pada th 1998 itu mmg ada ""Kekuatan"" yg menggerakan padahal saat ini kondisi sdh susah tapi kok mahasiswa pada anteng ya? Apa karna skrg sdh pada kecanduan Game Online?",0
"@tvOneNews Ya mending ga usah. 
Suporter nya pada Barbar, pengamanan nya kurang safety, Panpel nya cm tau duit doang, tv nya tau rating doang. Mau makan korban jiwa lagi?",0
@tvOneNews Mandalika anda diam seribu bahasa..Kerete cepat anda ada dimana?? Harun masiku???,0
"@tvOneNews @2dibukaB Komandan tertinggi angkatan darat kasad bagaimana perasaanya ketika prajuritnya hampir setiap saat di bantai teroris kkb ?? Kayaknya sibuk over akting di media dan tiktok , jadi apa yg dia banggakan bisa jadi komandan tertinggi prajurit ??",0
"@tvOneNews Berita baiknya Freeport sudah milik Indonesia lagi, berita buruknya dia lagi yg ngomong...",0
"@tvOneNews Di bayar mahal dengan pasilitas terbaik, malah minta bantuan rakyat,? KPK adalah profesional yang ditugaskan menangkap koruptor.... Nanti malah seperti pembunuh begal yang jadi tersangka, ketololan macam apa ini",0
"@tvOneNews Sebentar lagi pasal di UU dirubah :

Fakir miskin, anak terlantar, dan kader PDIP dipelihara oleh Negara",0
"@tvOneNews Menit² terakir cawapres nasionalis ditukar dengan cawapres agamais..

Lupa mas?",0
"@tvOneNews Lagi ² aparat yang membingungkan masyarakat, jadi untuk teman ² kalo dirampok diam saja, pasrah daripada nanti masuk penjara.
Mantap nih NKRI.",0
"@tvOneNews Kenapa baru sekarang? Karena Ketummu bilang dia ogah punya mantu Kang Bakso. Terus kalau ada yang undang Kang Bakso untuk makan malam, salahnya di mana. 

Anies hanya menangkap moment yang tercecer.",0
@tvOneNews NAJIIIIIIIIIIIIISSSSSSSSSSSS TRALALA TRILILI (2),0
@tvOneNews Berbeda itu indah mari kita pilih sesuai hati nurani anda pilih pak Ganjar.saya pilih pak Anies.yang menang jadi presiden RI 👍,0
"@tvOneNews Pelukan pak fadil imran bermakna ganda, bisa jadi ganda campuran. Tolong dinonaktifkan juga biar penyidikan tdk di intervensi. thanks pak @ListyoSigitP",0
"@tvOneNews Otakmu di kaki , dengkimu sdh masuk kategories ga tau malu .... Liat Pertamina , liat lahan Cengkareng ,lihat lahan sumber waras , mikir , pke otak , bukan ngasal",0
"@tvOneNews Baiknya semua dokter keluar dari organisasi perkumpulan idi jika semua dipersulit, inovasi apik di permasalahkan...harusnya idi mendukung ya kan...idi kan hanya perkumpulan, buat aja perkumpulan lagi yg baik bermanfaat untuk bangsa",0
"@tvOneNews Betul, Lebih baik dalam membuat kerusuhan, agitasi, propaganda, pecah belah dan politik identitas..",0
@tvOneNews Harun Masiku aja masih kagak ada yang tahu....pake gaya gaya'an cari yg kagak tau wajahnya 🤦🤕,0
"@tvOneNews @R_Soentana Menghilangkan nyawa seseorang itu melanggar hukum sehingga melakukan penganiayaan pemberatan dengan mengakibatkan korban meninggal dunia,""ucap Wakapolres Lombok Tengah, Kompol Ketut Tamina. 
Sekarang bandingkan dengan korban kematian 6 syuhada FPI di km 50 Japek. 
Pembunuh bebas?",0
"@tvOneNews Jadi cerita teman itu memang benar, omnya nggak pernah ajak istrinya jika berurusan dgn Soekarno, takut istrinya diminta, krn sangat cantik",0
"@tvOneNews Karena yg dihadapi adalah mafia, maka resikonya sangat berbahaya.
Semoga seluruh rakyat ikut mengawal dan menjaga kasus tsb diungkap scr tuntas",0
"@tvOneNews Dekat PEMILU mulai identitas agama ramai tampil, ntr dblg KADRUN ama buzzerRp mana serius bnget liat foto MBS! Jilbab Gamis Peci laris manis jelang pemilu n semua jdi KADRUN",0
@tvOneNews Sepertinya opini kita digiring PC dan KM yg bersalah... akhirnya FS hukumannya diringankan... dan PC karena masih punya balita juga diringankan... dan semua pada akhirnya dapat keringanan hukuman😭😭😭,0
@tvOneNews Ya iyalah kan dia ngakunya cuma TATAKAN wkwkwkwkwk masa dilantas ngeluarin tatakan pelat,0
"@tvOneNews Gua setuju ni ,@AremafcOfficial di hukum 10 tahun dan memulai dari kasta 3 jelas untuk efek jera ,by by sepak bola ajang Dunia di depan mata ,kalian merusak citra sepak bola Indonesia yang lagi naik kelas ,Garuda seleksi",0
@tvOneNews TV Provokator,0
@tvOneNews Kapoldanya jual sabu2 dampaknya: jutaan  generasi  muda rusak!!  . Masih saja ngomong radikalisme Dan terorisme!!  Miris Dan ga introspeksi!!,0
@tvOneNews Bu Mega aja biar makin banyak rangkepan jabatannya,0
"@tvOneNews Sungguh bodat sekali dirimu tega fitnah demi 150K.
Lebih bodat lagi yg membayar. 
Semoga kena azab. Aamiin.",0
@tvOneNews Salahin perang russia ukraina atau pandemi covid nih?,0
"@tvOneNews Rangkul aja trus sodara kalian itu. 
Ditembak mati sabar saja sampai semua kena ya? 
Blekok!",0
"@tvOneNews KM mempertahankan alibinya utk membuat pembenaran atas tindakan sambo krn dijanjikan 500jt,Ga Masuk logika!Kalo mmg ada pelecehan tinggal telp kapolres dan kapolda buat nahan Brigadir J di magelang,apa susahnya Sekelas Bintang 2 Buat nyiksa J tanpa Ngotori tangan! GAK PERCAYA KM",0
@tvOneNews Wajah hukum +62 yg sesungguhnya sedang dipertontonkan scr vulgar,0
@tvOneNews AS mau bicara HAM? Seriously? Ngaca dulu baik-baik.,0
"@tvOneNews Buzzer &amp; Bipang koq ngga keliatan suaranya ya 🤭

Kali aja ada yg ngeGas setuju harga migor nae",0
"@tvOneNews Gegayaan bikin acara motojipi padahal gak punya uang. 
Mau ngasih donasi ke anak2 aja pakai acara ngemis ke walikota. 

Gak ada malunya.",0
"@tvOneNews PADA MASIH PERCAYA SAMA JANJI2 SI MONYET! contoh: OK-OCE, Rumah DP 0, penanganan banjir, macet, sampah di DKI gak satupun yang terealisasi

DASAR MONYET ARAB!",0
"@tvOneNews Ketuanya sih enak² an karna dapat gaji gede dan bonus plus plus, sementara anak buahnya yg dibawah pada jejeritan sambil dalam hati maki² nyumpahin ketuanya 🤣🤣🤣🤣",0
"@tvOneNews Bagaimana mungkin kepercayaan masyarakat akan kembali pak @ListyoSigitP, menangani gerombolan buzzeRp @Dennysiregar7 cs saja gak mampu! PRESISI hanyalah slogan semata!",0
"@tvOneNews Yg hafal 30 juz, bahkan sda mengharumkn nama negara, tdk ada di undang, mala bocil cmn pintr joget2 dn tdk tau mengaji d sanjung, kn peaaaaa👎",0
"@tvOneNews Salah loe ga bisa wujudin janji nilai tukar rupiah 10 ribu per dollar AS, malah tembus 14900an per dollar

Salah loe byk hutang dg bunga tinggi yang bikin anggaran buat nyicil hutang+bunga bengkak tapi sampai skrg ekonomi cuma tumbuh 5an% (di bawah era yg katanya autopilot 6%)",0
@tvOneNews Saya suka nih saling  cakar cakaran dikandang,0
"@VIVAcoid Innalillahi wainnailaihi radjiun
Memuliakan tamu pahalanya sangat luar biasa jangan sampai tamu kelaparan Rasulullah sangat menganjurkan dan mengajar kan untuk memuliakan tamu",0
"@VIVAcoid LOL.. yg dicaci sbg kadrun malah bisa demo bersih tanpa sampah.. ini yg ngakunya nasionalis ternyata cuma tjap taek.. garbage in garbage out, atasan sampah bawahan sampah",0
"@VIVAcoid Politik identitas.  ..
Parah koplak ...",0
"@VIVAcoid Contoh pikiran seorang politikus 😁, mgkin banjir ini hanya ada masa anis kemarin2 ngak",0
"@VIVAcoid Dulu jaman pak harto bapak adalah idola saya karena berani menyuarakan kebenaran, saat ini saya prihatin dengan kritik bapak yang makin tidak berdasar yang hanya prasangka belaka dan rasa takut, pak kita sudah tua tinggal politik praktis, fokus ibadah sebentar lagi kita pulang",0
@VIVAcoid Dead price,0
@VIVAcoid Sepandai pandainya bangkai meloncat akhirnya tupay kepeleset juga,0
@VIVAcoid Saya usul Bagaimana kalau pak @jokowi saja yg direshufle?  Biar kelar urusan 😀,0
"@VIVAcoid Kalau Anies Baswedan adalah orang yg sudah menjadi Suratan,bahkan apa yg ada di Langit dan Bumi tidak dapat Menghentikan !
Apalagi cuma joko!",0
"@VIVAcoid Polisi tidak percaya dengan polisi. Lalu, rakyat disuruh percaya sama penegak yg mana? Damkar?",0
"@VIVAcoid @msaid_didu Sesama polisi dilarang bertengkar,sesama polisi aza berani membunuh, apalagi sama rakyat? Katanya pengayom masyarakat, tp kok saling pengen bertengkar sendiri sampe nyawa melayang?  Apa ya bs mengayomi masyarakat jk saling membunuh sesama polisi?😪",0
"@VIVAcoid Media sampah sebaiknya di musnahkan dari muka bumi,,Karena sangat membahayakan dengan berita sampahnya",0
@VIVAcoid Padahal @NasDem mengusung Ahok di @DKIJakarta,0
"@VIVAcoid Pak @jokowi rambutnya ngga putih, berarti selama ini ngga mikirin rakyat😂",0
@VIVAcoid SNI itu untuk menjaga mutu dan kualitas agar pembeli aman dan nyaman..masa iya mau beli helm berbahan kertas.. Kipas angin berbahan daun.. Siapa sih yang bikin naskah statemen Presiden.. saya usulkan di kirim ke Mars.,0
"@VIVAcoid Kasus kaya begini ada mulu. Udah rame juga tapi engga ada perbaikan juga.
Ah sudahlah. 🙃🙃🙃",0
@VIVAcoid Untuk yg dukung dan ga jelas kerjanya boros2in tapi subsidi Buat rakyat dan uang pensiun PNS Di anggap beban dan dicabut..amoun deh.. Gemes 😭,0
"@VIVAcoid Densus88 bilang aksi individu.
BNPT ngelindur soal HTI.
Menko Polhukam malah tiktokan soal radikalisme.
Ada-ada aja...
Pengurus negara kok kayak gini amat ya...
Padahal cuma kasus orang stres, malah dianggap negara dalam bahaya...",0
"@VIVAcoid Maaf Pak Kapolri @ListyoSigitP , apakah anda tidak dianggap pimpinan oleh anggota anda ? Disaat anda berjuang keras memperbaiki citra Polri &amp; menjaga soliditas dgn TNI, anggota anda dgn mudahnya melecehkan TNI ?",0
@VIVAcoid Sejak PC tidak ditahan..ide muncul...kemaren ide n kemna ya...,0
"@VIVAcoid Perasaan bukan baru KALI INI podcast yang sama tampilkan LGBT dll 
Baru ribut sekarang @kemkominfo @djikp kemaren2 ngapain aja? Bobo siang? 😅😅😅",0
"@VIVAcoid Berkata Syekh Abdul Qadir Al Jailani:
 'Aku lebih menghargai orang yang beradab, daripada orang yang berilmu. Jika hanya berilmu, iblis pun lebih tinggi ilmunya daripada manusia”",0
"@VIVAcoid Jd,kalau sekarang ada kelakuan polisi yg main tangkap harus di demo. Kalau tidak terus berlanjut nih kelakuan konyolnya.",0
@VIVAcoid di negara yang menjunjung tinggi demokrasi...narasi spt ini harusnya tdk ada...tugasmu mengayomi...ketika penyampaian itu terjadi..jaga jgn sampai anarkis.. itu tugasmu...bukan membubarkan....wacana 3 periode saja boleh..kno menolaknya dilarang?,0
"@VIVAcoid BBM uda naek harga2 udah naek , ga kelar2 skenarionya kasus ini",0
"@VIVAcoid Gak usah heran...dia dari dulu jualannya emang itu...
Spesialis menjolok dana luar negri.",0
"@VIVAcoid Butuh berapa meja untuk melayani 15 juta warga DKI, bagaimana dengan warga yang jauh. Ini Pencitraan busuk ala media. Biar kelihatan kerja... Padahal Aplikasi Jaki memiliki Record Respon cepat dan mendapatkan Penghargaan Se Asia Pasifik..

Lama-lama media jadi sampah semua",0
"@VIVAcoid Siapa pun nanti presidennya, jangan kembali suka bohong ...🤣🤣🤣",0
"@VIVAcoid Tiap berita sllu ada, santri ini dukung capres ini, ulama dukung capres ini, 
Bukan kah santri dan kiyai adalah identitas agama muslim?
Katanya benci politik identitas?
Lalu identitas yg mana yg boleh dan yg tidak di pake untuk berpolitik agar tak di sebut politik identitas?",0
"@VIVAcoid Mending kritik namamu ke orang tua saja, kenapa kamu dinamakan gembong? Kalau dengar kata gembong di otak saya langsung tersambung ke gembong narkoba, gembong teroris, gembong penculikan!",0
"@VIVAcoid @msaid_didu Jangan lebay kayak fans Jokowi! Stop glorifikasi pejabat pemerintah: paling miskin, paling merakyat, paling jujur bla bla bla...biarkan waktu membuktikan.
Kalau belakangan ketahuan dia maling juga, lu2 gak malu???",0
